Date,Open,High,Low,Close,Volume
13-May-15,530.56,534.32,528.66,529.62,1253063
14-May-15,533.77,539,532.41,538.4,1403935
15-May-15,539.18,539.27,530.38,533.85,1971343
18-May-15,532.01,534.82,528.85,532.3,2003421
19-May-15,533.98,540.66,533.04,537.36,1966947
20-May-15,538.49,542.92,532.97,539.27,1430826
21-May-15,537.95,543.84,535.98,542.51,1462695
22-May-15,540.15,544.19,539.51,540.11,1176214
26-May-15,538.12,539,529.88,532.32,2406512
27-May-15,532.8,540.55,531.71,539.79,1525019
28-May-15,538.01,540.61,536.25,539.78,1029849
29-May-15,537.37,538.63,531.45,532.11,2597407
01-Jun-15,536.79,536.79,529.76,533.99,1904332
02-Jun-15,532.93,543,531.33,539.18,1938989
03-Jun-15,539.91,543.5,537.11,540.31,1717036
04-Jun-15,537.76,540.59,534.32,536.7,1348337
05-Jun-15,536.35,537.2,532.52,533.33,1388220
08-Jun-15,533.31,534.12,526.24,526.83,1524139
09-Jun-15,527.56,529.2,523.01,526.69,1455266
10-Jun-15,529.36,538.36,529.35,536.69,1814958
11-Jun-15,538.42,538.98,533.02,534.61,1217536
12-Jun-15,531.6,533.12,530.16,532.33,955789
15-Jun-15,528,528.3,524,527.2,1632702
16-Jun-15,528.4,529.64,525.56,528.15,1071814
17-Jun-15,529.37,530.98,525.1,529.26,1294216
18-Jun-15,531,538.15,530.79,536.73,1833109
19-Jun-15,537.21,538.25,533.01,536.69,1893497
22-Jun-15,539.59,543.74,537.53,538.19,1250282
23-Jun-15,539.64,541.5,535.25,540.48,1197450
24-Jun-15,540,540,535.66,537.84,1286608
25-Jun-15,538.87,540.9,535.23,535.23,1335697
26-Jun-15,537.26,537.76,531.35,531.69,2109130
29-Jun-15,525.01,528.61,520.54,521.52,1937821
30-Jun-15,526.02,526.25,520.5,520.51,2235595
01-Jul-15,524.73,525.69,518.23,521.84,1961354
02-Jul-15,521.08,524.65,521.08,523.4,1235903
06-Jul-15,519.5,525.25,519,522.86,1280525
07-Jul-15,523.13,526.18,515.18,525.02,1597229
08-Jul-15,521.05,522.73,516.11,516.83,1296699
09-Jul-15,523.12,523.77,520.35,520.68,1842347
10-Jul-15,526.29,532.56,525.55,530.13,1956682
13-Jul-15,532.88,547.11,532.4,546.55,2206475
14-Jul-15,546.76,565.85,546.71,561.1,3244066
15-Jul-15,560.13,566.5,556.79,560.22,1784554
16-Jul-15,565.12,580.68,565,579.85,4768318
17-Jul-15,649,674.47,645,672.93,11164943
20-Jul-15,659.24,668.88,653.01,663.02,5860872
21-Jul-15,655.21,673,654.3,662.3,3377196
22-Jul-15,660.89,678.64,659,662.1,3929309
23-Jul-15,661.27,663.63,641,644.28,3029109
24-Jul-15,647,648.17,622.52,623.56,3625747
27-Jul-15,621,634.3,620.5,627.26,2675381
28-Jul-15,632.83,632.83,623.31,628,1727327
29-Jul-15,628.8,633.36,622.65,631.93,1575069
30-Jul-15,630,635.22,622.05,632.59,1474203
31-Jul-15,631.38,632.91,625.5,625.61,1706149
03-Aug-15,625.34,633.06,625.34,631.21,1304511
04-Aug-15,628.42,634.81,627.16,629.25,1490881
05-Aug-15,634.33,647.86,633.16,643.78,2334266
06-Aug-15,645,645.38,632.25,642.68,1572600
07-Aug-15,640.23,642.68,629.71,635.3,1403865
10-Aug-15,639.48,643.44,631.25,633.73,1809205
11-Aug-15,669.2,674.9,654.27,660.78,5029203
12-Aug-15,663.08,665,652.29,659.56,2940803
13-Aug-15,659.32,664.5,651.66,656.45,1810749
14-Aug-15,655.01,659.86,652.66,657.12,1072061
17-Aug-15,656.8,661.38,651.24,660.87,1051699
18-Aug-15,661.9,664,653.46,656.13,1456059
19-Aug-15,656.6,667,654.19,660.9,2134098
20-Aug-15,655.46,662.99,642.9,646.83,2855299
21-Aug-15,639.78,640.05,612.33,612.48,4265183
24-Aug-15,573,614,565.05,589.61,5770302
25-Aug-15,614.91,617.45,581.11,582.06,3537966
26-Aug-15,610.35,631.71,599.05,628.62,4235891
27-Aug-15,639.4,643.59,622,637.61,3491336
28-Aug-15,632.82,636.88,624.56,630.38,1978733
31-Aug-15,627.54,635.8,617.68,618.25,2176737
01-Sep-15,602.36,612.86,594.1,597.79,3702105
02-Sep-15,605.59,614.34,599.71,614.34,2575620
03-Sep-15,617,619.71,602.82,606.25,1759572
04-Sep-15,600,603.47,595.25,600.7,2089453
08-Sep-15,612.49,616.31,604.12,614.66,2279538
09-Sep-15,621.22,626.52,609.6,612.72,1702094
10-Sep-15,613.1,624.16,611.43,621.35,1900526
11-Sep-15,619.75,625.78,617.42,625.77,1373545
14-Sep-15,625.7,625.86,619.43,623.24,1702271
15-Sep-15,626.7,638.7,623.78,635.14,2084397
16-Sep-15,635.47,637.95,632.32,635.98,1286454
17-Sep-15,637.79,650.9,635.02,642.9,2274690
18-Sep-15,636.79,640,627.02,629.25,5133386
21-Sep-15,634.4,636.49,625.94,635.44,1788506
22-Sep-15,627,627.55,615.43,622.69,2562869
23-Sep-15,622.05,628.93,620,622.36,1470949
24-Sep-15,616.64,627.32,612.4,625.8,2240098
25-Sep-15,629.77,629.77,611,611.97,2174009
28-Sep-15,610.34,614.6,589.38,594.89,3127667
29-Sep-15,597.28,605,590.22,594.97,2310284
30-Sep-15,603.28,608.76,600.73,608.42,2413441
01-Oct-15,608.37,612.09,599.85,611.29,1867601
02-Oct-15,607.2,627.34,603.13,626.91,2684805
12-Oct-15,642.09,648.5,639.01,646.67,1276134
13-Oct-15,643.15,657.81,643.15,652.3,1807685
14-Oct-15,653.21,659.39,648.85,651.16,1415468
15-Oct-15,654.66,663.13,654.46,661.74,1885737
16-Oct-15,664.11,664.97,657.2,662.2,1611128
19-Oct-15,661.18,666.82,659.58,666.1,1477340
20-Oct-15,664.04,664.72,644.2,650.28,2498215
21-Oct-15,654.15,655.87,641.73,642.61,1794172
22-Oct-15,646.7,657.8,644.01,651.79,4070954
23-Oct-15,727.5,730,701.5,702,6653923
26-Oct-15,701.55,719.15,701.26,712.78,2716615
27-Oct-15,707.38,713.62,704.55,708.49,2245796
28-Oct-15,707.33,712.98,703.08,712.95,2178917
29-Oct-15,710.5,718.26,710.01,716.92,1455965
30-Oct-15,715.73,718,710.05,710.81,1908774
02-Nov-15,711.06,721.62,705.85,721.11,1886250
03-Nov-15,718.86,724.65,714.72,722.16,1565379
04-Nov-15,722,733.1,721.9,728.11,1706700
05-Nov-15,729.47,739.48,729.47,731.25,1861550
06-Nov-15,731.5,735.41,727.01,733.76,1511599
